time,year,value,gender,age_group,time_unit
5,2017,52,male, 45-49,weekly
5,2018,57,male, 45-49,weekly
5,2019,64,male, 45-49,weekly
5,2020,51,male, 45-49,weekly
5,2021,56,male, 45-49,weekly
5,2022,60,male, 45-49,weekly
6,2015,63,male, 45-49,weekly
6,2016,52,male, 45-49,weekly
6,2017,49,male, 45-49,weekly
6,2018,59,male, 45-49,weekly
6,2019,66,male, 45-49,weekly
6,2020,44,male, 45-49,weekly
6,2021,47,male, 45-49,weekly
6,2022,42,male, 45-49,weekly
7,2015,53,male, 45-49,weekly
7,2016,56,male, 45-49,weekly
7,2017,52,male, 45-49,weekly
7,2018,59,male, 45-49,weekly
7,2019,49,male, 45-49,weekly
7,2020,45,male, 45-49,weekly
7,2021,44,male, 45-49,weekly
7,2022,62,male, 45-49,weekly
8,2015,54,male, 45-49,weekly
8,2016,54,male, 45-49,weekly
8,2017,57,male, 45-49,weekly
8,2018,56,male, 45-49,weekly
8,2019,52,male, 45-49,weekly
8,2020,48,male, 45-49,weekly
8,2021,58,male, 45-49,weekly
8,2022,42,male, 45-49,weekly
9,2015,63,male, 45-49,weekly
9,2016,43,male, 45-49,weekly
9,2017,65,male, 45-49,weekly
9,2018,55,male, 45-49,weekly
9,2019,66,male, 45-49,weekly
9,2020,46,male, 45-49,weekly
9,2021,57,male, 45-49,weekly
9,2022,71,male, 45-49,weekly
10,2015,60,male, 45-49,weekly
10,2016,42,male, 45-49,weekly
10,2017,51,male, 45-49,weekly
10,2018,56,male, 45-49,weekly
10,2019,53,male, 45-49,weekly
10,2020,29,male, 45-49,weekly
10,2021,60,male, 45-49,weekly
10,2022,45,male, 45-49,weekly
11,2015,46,male, 45-49,weekly
11,2016,52,male, 45-49,weekly
11,2017,47,male, 45-49,weekly
11,2018,55,male, 45-49,weekly
11,2019,47,male, 45-49,weekly
11,2020,55,male, 45-49,weekly
11,2021,41,male, 45-49,weekly
11,2022,46,male, 45-49,weekly
12,2015,48,male, 45-49,weekly
12,2016,62,male, 45-49,weekly
12,2017,42,male, 45-49,weekly
12,2018,53,male, 45-49,weekly
12,2019,67,male, 45-49,weekly
12,2020,45,male, 45-49,weekly
12,2021,50,male, 45-49,weekly
12,2022,37,male, 45-49,weekly
13,2015,47,male, 45-49,weekly
13,2016,38,male, 45-49,weekly
13,2017,42,male, 45-49,weekly
13,2018,34,male, 45-49,weekly
13,2019,60,male, 45-49,weekly
13,2020,34,male, 45-49,weekly
13,2021,72,male, 45-49,weekly
13,2022,21,male, 45-49,weekly
14,2015,47,male, 45-49,weekly
14,2016,49,male, 45-49,weekly
14,2017,48,male, 45-49,weekly
14,2018,52,male, 45-49,weekly
14,2019,51,male, 45-49,weekly
14,2020,40,male, 45-49,weekly
14,2021,62,male, 45-49,weekly
14,2022,22,male, 45-49,weekly
15,2015,51,male, 45-49,weekly
15,2016,41,male, 45-49,weekly
15,2017,42,male, 45-49,weekly
15,2018,52,male, 45-49,weekly
15,2019,55,male, 45-49,weekly
15,2020,34,male, 45-49,weekly
15,2021,73,male, 45-49,weekly
15,2022,7,male, 45-49,weekly
16,2015,53,male, 45-49,weekly
16,2016,49,male, 45-49,weekly
16,2017,49,male, 45-49,weekly
16,2018,68,male, 45-49,weekly
16,2019,41,male, 45-49,weekly
16,2020,26,male, 45-49,weekly
16,2021,75,male, 45-49,weekly
17,2015,55,male, 45-49,weekly
17,2016,53,male, 45-49,weekly
17,2017,50,male, 45-49,weekly
17,2018,53,male, 45-49,weekly
17,2019,47,male, 45-49,weekly
17,2020,30,male, 45-49,weekly
17,2021,113,male, 45-49,weekly
18,2015,44,male, 45-49,weekly
18,2016,41,male, 45-49,weekly
18,2017,51,male, 45-49,weekly
18,2018,45,male, 45-49,weekly
18,2019,44,male, 45-49,weekly
18,2020,39,male, 45-49,weekly
18,2021,172,male, 45-49,weekly
19,2015,51,male, 45-49,weekly
19,2016,42,male, 45-49,weekly
19,2017,47,male, 45-49,weekly
19,2018,51,male, 45-49,weekly
19,2019,53,male, 45-49,weekly
19,2020,32,male, 45-49,weekly
19,2021,211,male, 45-49,weekly
20,2015,43,male, 45-49,weekly
20,2016,55,male, 45-49,weekly
20,2017,54,male, 45-49,weekly
20,2018,50,male, 45-49,weekly
20,2019,44,male, 45-49,weekly
20,2020,30,male, 45-49,weekly
20,2021,183,male, 45-49,weekly
21,2015,73,male, 45-49,weekly
21,2016,55,male, 45-49,weekly
21,2017,56,male, 45-49,weekly
21,2018,44,male, 45-49,weekly
21,2019,62,male, 45-49,weekly
21,2020,44,male, 45-49,weekly
21,2021,152,male, 45-49,weekly
22,2015,46,male, 45-49,weekly
22,2016,55,male, 45-49,weekly
22,2017,58,male, 45-49,weekly
22,2018,64,male, 45-49,weekly
22,2019,69,male, 45-49,weekly
22,2020,69,male, 45-49,weekly
22,2021,120,male, 45-49,weekly
23,2015,66,male, 45-49,weekly
23,2016,46,male, 45-49,weekly
23,2017,55,male, 45-49,weekly
23,2018,51,male, 45-49,weekly
23,2019,59,male, 45-49,weekly
23,2020,64,male, 45-49,weekly
23,2021,79,male, 45-49,weekly
24,2015,57,male, 45-49,weekly
24,2016,63,male, 45-49,weekly
24,2017,49,male, 45-49,weekly
24,2018,58,male, 45-49,weekly
24,2019,68,male, 45-49,weekly
24,2020,72,male, 45-49,weekly
24,2021,78,male, 45-49,weekly
25,2015,52,male, 45-49,weekly
25,2016,52,male, 45-49,weekly
25,2017,55,male, 45-49,weekly
25,2018,51,male, 45-49,weekly
25,2019,46,male, 45-49,weekly
25,2020,40,male, 45-49,weekly
25,2021,70,male, 45-49,weekly
26,2015,50,male, 45-49,weekly
26,2016,47,male, 45-49,weekly
26,2017,64,male, 45-49,weekly
26,2018,36,male, 45-49,weekly
26,2019,54,male, 45-49,weekly
26,2020,50,male, 45-49,weekly
26,2021,74,male, 45-49,weekly
27,2015,47,male, 45-49,weekly
27,2016,42,male, 45-49,weekly
27,2017,54,male, 45-49,weekly
27,2018,53,male, 45-49,weekly
27,2019,48,male, 45-49,weekly
27,2020,58,male, 45-49,weekly
27,2021,55,male, 45-49,weekly
28,2015,46,male, 45-49,weekly
28,2016,57,male, 45-49,weekly
28,2017,64,male, 45-49,weekly
28,2018,45,male, 45-49,weekly
28,2019,58,male, 45-49,weekly
28,2020,43,male, 45-49,weekly
28,2021,48,male, 45-49,weekly
29,2015,53,male, 45-49,weekly
29,2016,51,male, 45-49,weekly
29,2017,66,male, 45-49,weekly
29,2018,46,male, 45-49,weekly
29,2019,50,male, 45-49,weekly
29,2020,49,male, 45-49,weekly
29,2021,44,male, 45-49,weekly
30,2015,48,male, 45-49,weekly
30,2016,46,male, 45-49,weekly
30,2017,63,male, 45-49,weekly
30,2018,38,male, 45-49,weekly
30,2019,65,male, 45-49,weekly
30,2020,44,male, 45-49,weekly
30,2021,59,male, 45-49,weekly
31,2015,59,male, 45-49,weekly
31,2016,47,male, 45-49,weekly
31,2017,55,male, 45-49,weekly
31,2018,40,male, 45-49,weekly
31,2019,59,male, 45-49,weekly
31,2020,67,male, 45-49,weekly
31,2021,60,male, 45-49,weekly
32,2015,47,male, 45-49,weekly
32,2016,42,male, 45-49,weekly
32,2017,60,male, 45-49,weekly
32,2018,46,male, 45-49,weekly
32,2019,60,male, 45-49,weekly
32,2020,53,male, 45-49,weekly
32,2021,60,male, 45-49,weekly
33,2015,55,male, 45-49,weekly
33,2016,54,male, 45-49,weekly
33,2017,45,male, 45-49,weekly
33,2018,52,male, 45-49,weekly
33,2019,53,male, 45-49,weekly
33,2020,49,male, 45-49,weekly
33,2021,40,male, 45-49,weekly
34,2015,49,male, 45-49,weekly
34,2016,50,male, 45-49,weekly
34,2017,49,male, 45-49,weekly
34,2018,60,male, 45-49,weekly
34,2019,36,male, 45-49,weekly
34,2020,40,male, 45-49,weekly
34,2021,47,male, 45-49,weekly
35,2015,47,male, 45-49,weekly
35,2016,51,male, 45-49,weekly
35,2017,61,male, 45-49,weekly
35,2018,56,male, 45-49,weekly
35,2019,55,male, 45-49,weekly
35,2020,65,male, 45-49,weekly
35,2021,37,male, 45-49,weekly
36,2015,67,male, 45-49,weekly
36,2016,52,male, 45-49,weekly
36,2017,63,male, 45-49,weekly
36,2018,59,male, 45-49,weekly
36,2019,59,male, 45-49,weekly
36,2020,74,male, 45-49,weekly
36,2021,47,male, 45-49,weekly
37,2015,68,male, 45-49,weekly
37,2016,46,male, 45-49,weekly
37,2017,55,male, 45-49,weekly
37,2018,54,male, 45-49,weekly
37,2019,70,male, 45-49,weekly
37,2020,74,male, 45-49,weekly
37,2021,60,male, 45-49,weekly
38,2015,62,male, 45-49,weekly
38,2016,56,male, 45-49,weekly
38,2017,56,male, 45-49,weekly
38,2018,53,male, 45-49,weekly
38,2019,49,male, 45-49,weekly
38,2020,67,male, 45-49,weekly
38,2021,68,male, 45-49,weekly
39,2015,48,male, 45-49,weekly
39,2016,52,male, 45-49,weekly
39,2017,56,male, 45-49,weekly
39,2018,49,male, 45-49,weekly
39,2019,66,male, 45-49,weekly
39,2020,57,male, 45-49,weekly
39,2021,49,male, 45-49,weekly
40,2015,42,male, 45-49,weekly
40,2016,57,male, 45-49,weekly
40,2017,63,male, 45-49,weekly
40,2018,47,male, 45-49,weekly
40,2019,75,male, 45-49,weekly
40,2020,54,male, 45-49,weekly
40,2021,48,male, 45-49,weekly
41,2015,62,male, 45-49,weekly
41,2016,49,male, 45-49,weekly
41,2017,57,male, 45-49,weekly
41,2018,57,male, 45-49,weekly
41,2019,48,male, 45-49,weekly
41,2020,57,male, 45-49,weekly
41,2021,50,male, 45-49,weekly
42,2015,57,male, 45-49,weekly
42,2016,49,male, 45-49,weekly
42,2017,53,male, 45-49,weekly
42,2018,61,male, 45-49,weekly
42,2019,58,male, 45-49,weekly
42,2020,62,male, 45-49,weekly
42,2021,66,male, 45-49,weekly
43,2015,65,male, 45-49,weekly
43,2016,51,male, 45-49,weekly
43,2017,64,male, 45-49,weekly
43,2018,73,male, 45-49,weekly
43,2019,72,male, 45-49,weekly
43,2020,57,male, 45-49,weekly
43,2021,58,male, 45-49,weekly
44,2015,57,male, 45-49,weekly
44,2016,51,male, 45-49,weekly
44,2017,56,male, 45-49,weekly
44,2018,60,male, 45-49,weekly
44,2019,74,male, 45-49,weekly
44,2020,54,male, 45-49,weekly
44,2021,56,male, 45-49,weekly
45,2015,59,male, 45-49,weekly
45,2016,53,male, 45-49,weekly
45,2017,53,male, 45-49,weekly
45,2018,53,male, 45-49,weekly
45,2019,54,male, 45-49,weekly
45,2020,62,male, 45-49,weekly
45,2021,54,male, 45-49,weekly
46,2015,72,male, 45-49,weekly
46,2016,53,male, 45-49,weekly
46,2017,59,male, 45-49,weekly
46,2018,64,male, 45-49,weekly
46,2019,59,male, 45-49,weekly
46,2020,60,male, 45-49,weekly
46,2021,63,male, 45-49,weekly
47,2015,64,male, 45-49,weekly
47,2016,54,male, 45-49,weekly
47,2017,61,male, 45-49,weekly
47,2018,59,male, 45-49,weekly
47,2019,53,male, 45-49,weekly
47,2020,55,male, 45-49,weekly
47,2021,59,male, 45-49,weekly
48,2015,73,male, 45-49,weekly
48,2016,52,male, 45-49,weekly
48,2017,61,male, 45-49,weekly
48,2018,54,male, 45-49,weekly
48,2019,60,male, 45-49,weekly
48,2020,55,male, 45-49,weekly
48,2021,67,male, 45-49,weekly
49,2015,52,male, 45-49,weekly
49,2016,59,male, 45-49,weekly
49,2017,57,male, 45-49,weekly
49,2018,59,male, 45-49,weekly
49,2019,49,male, 45-49,weekly
49,2020,47,male, 45-49,weekly
49,2021,59,male, 45-49,weekly
50,2015,64,male, 45-49,weekly
50,2016,46,male, 45-49,weekly
50,2017,56,male, 45-49,weekly
50,2018,52,male, 45-49,weekly
50,2019,62,male, 45-49,weekly
50,2020,61,male, 45-49,weekly
50,2021,68,male, 45-49,weekly
51,2015,71,male, 45-49,weekly
51,2016,46,male, 45-49,weekly
51,2017,67,male, 45-49,weekly
51,2018,67,male, 45-49,weekly
51,2019,60,male, 45-49,weekly
51,2020,50,male, 45-49,weekly
51,2021,71,male, 45-49,weekly
52,2015,54,male, 45-49,weekly
52,2016,66,male, 45-49,weekly
52,2017,59,male, 45-49,weekly
52,2018,56,male, 45-49,weekly
52,2019,50,male, 45-49,weekly
52,2020,69,male, 45-49,weekly
52,2021,51,male, 45-49,weekly
53,2015,6,male, 45-49,weekly
53,2016,17,male, 45-49,weekly
53,2017,8,male, 45-49,weekly
53,2018,10,male, 45-49,weekly
53,2019,7,male, 45-49,weekly
53,2020,25,male, 45-49,weekly
53,2021,6,male, 45-49,weekly
1,2015,63,male, 50-54,weekly
1,2016,41,male, 50-54,weekly
1,2017,68,male, 50-54,weekly
1,2018,75,male, 50-54,weekly
1,2019,70,male, 50-54,weekly
1,2020,61,male, 50-54,weekly
1,2021,61,male, 50-54,weekly
1,2022,64,male, 50-54,weekly
2,2015,63,male, 50-54,weekly
2,2016,66,male, 50-54,weekly
2,2017,69,male, 50-54,weekly
2,2018,58,male, 50-54,weekly
2,2019,72,male, 50-54,weekly
2,2020,67,male, 50-54,weekly
2,2021,57,male, 50-54,weekly
2,2022,75,male, 50-54,weekly
3,2015,56,male, 50-54,weekly
3,2016,56,male, 50-54,weekly
3,2017,66,male, 50-54,weekly
3,2018,54,male, 50-54,weekly
3,2019,69,male, 50-54,weekly
3,2020,83,male, 50-54,weekly
3,2021,66,male, 50-54,weekly
3,2022,79,male, 50-54,weekly
4,2015,63,male, 50-54,weekly
4,2016,64,male, 50-54,weekly
4,2017,62,male, 50-54,weekly
4,2018,55,male, 50-54,weekly
4,2019,60,male, 50-54,weekly
4,2020,78,male, 50-54,weekly
4,2021,65,male, 50-54,weekly
4,2022,68,male, 50-54,weekly
5,2015,57,male, 50-54,weekly
5,2016,59,male, 50-54,weekly
5,2017,61,male, 50-54,weekly
5,2018,67,male, 50-54,weekly
5,2019,70,male, 50-54,weekly
5,2020,56,male, 50-54,weekly
5,2021,54,male, 50-54,weekly
5,2022,57,male, 50-54,weekly
6,2015,53,male, 50-54,weekly
6,2016,54,male, 50-54,weekly
6,2017,62,male, 50-54,weekly
6,2018,54,male, 50-54,weekly
6,2019,56,male, 50-54,weekly
6,2020,46,male, 50-54,weekly
6,2021,51,male, 50-54,weekly
6,2022,62,male, 50-54,weekly
7,2015,61,male, 50-54,weekly
7,2016,68,male, 50-54,weekly
7,2017,58,male, 50-54,weekly
7,2018,60,male, 50-54,weekly
7,2019,63,male, 50-54,weekly
7,2020,62,male, 50-54,weekly
7,2021,72,male, 50-54,weekly
7,2022,60,male, 50-54,weekly
8,2015,49,male, 50-54,weekly
8,2016,73,male, 50-54,weekly
8,2017,47,male, 50-54,weekly
8,2018,70,male, 50-54,weekly
8,2019,60,male, 50-54,weekly
8,2020,80,male, 50-54,weekly
8,2021,71,male, 50-54,weekly
8,2022,68,male, 50-54,weekly
9,2015,61,male, 50-54,weekly
9,2016,51,male, 50-54,weekly
9,2017,42,male, 50-54,weekly
9,2018,53,male, 50-54,weekly
9,2019,73,male, 50-54,weekly
9,2020,58,male, 50-54,weekly
9,2021,71,male, 50-54,weekly
9,2022,57,male, 50-54,weekly
10,2015,66,male, 50-54,weekly
10,2016,56,male, 50-54,weekly
10,2017,58,male, 50-54,weekly
10,2018,64,male, 50-54,weekly
10,2019,68,male, 50-54,weekly
10,2020,54,male, 50-54,weekly
10,2021,64,male, 50-54,weekly
10,2022,68,male, 50-54,weekly
11,2015,59,male, 50-54,weekly
11,2016,61,male, 50-54,weekly
11,2017,65,male, 50-54,weekly
11,2018,48,male, 50-54,weekly
11,2019,65,male, 50-54,weekly
11,2020,49,male, 50-54,weekly
11,2021,71,male, 50-54,weekly
11,2022,56,male, 50-54,weekly
12,2015,52,male, 50-54,weekly
12,2016,60,male, 50-54,weekly
12,2017,59,male, 50-54,weekly
12,2018,52,male, 50-54,weekly
12,2019,62,male, 50-54,weekly
12,2020,58,male, 50-54,weekly
12,2021,66,male, 50-54,weekly
12,2022,48,male, 50-54,weekly
13,2015,52,male, 50-54,weekly
13,2016,52,male, 50-54,weekly
13,2017,60,male, 50-54,weekly
13,2018,59,male, 50-54,weekly
13,2019,50,male, 50-54,weekly
13,2020,37,male, 50-54,weekly
13,2021,63,male, 50-54,weekly
13,2022,42,male, 50-54,weekly
14,2015,39,male, 50-54,weekly
14,2016,54,male, 50-54,weekly
14,2017,58,male, 50-54,weekly
14,2018,52,male, 50-54,weekly
14,2019,57,male, 50-54,weekly
14,2020,48,male, 50-54,weekly
14,2021,72,male, 50-54,weekly
14,2022,27,male, 50-54,weekly
15,2015,59,male, 50-54,weekly
15,2016,51,male, 50-54,weekly
15,2017,59,male, 50-54,weekly
15,2018,46,male, 50-54,weekly
15,2019,42,male, 50-54,weekly
15,2020,40,male, 50-54,weekly
15,2021,78,male, 50-54,weekly
15,2022,3,male, 50-54,weekly
16,2015,62,male, 50-54,weekly
16,2016,54,male, 50-54,weekly
16,2017,56,male, 50-54,weekly
16,2018,59,male, 50-54,weekly
16,2019,73,male, 50-54,weekly
16,2020,44,male, 50-54,weekly
16,2021,97,male, 50-54,weekly
17,2015,45,male, 50-54,weekly
17,2016,62,male, 50-54,weekly
17,2017,62,male, 50-54,weekly
17,2018,53,male, 50-54,weekly
17,2019,46,male, 50-54,weekly
17,2020,38,male, 50-54,weekly
17,2021,146,male, 50-54,weekly
18,2015,46,male, 50-54,weekly
18,2016,49,male, 50-54,weekly
18,2017,61,male, 50-54,weekly
18,2018,48,male, 50-54,weekly
18,2019,71,male, 50-54,weekly
18,2020,43,male, 50-54,weekly
18,2021,220,male, 50-54,weekly
19,2015,53,male, 50-54,weekly
19,2016,51,male, 50-54,weekly
19,2017,65,male, 50-54,weekly
19,2018,53,male, 50-54,weekly
19,2019,79,male, 50-54,weekly
19,2020,33,male, 50-54,weekly
19,2021,245,male, 50-54,weekly
20,2015,42,male, 50-54,weekly
20,2016,65,male, 50-54,weekly
20,2017,68,male, 50-54,weekly
20,2018,42,male, 50-54,weekly
20,2019,63,male, 50-54,weekly
20,2020,49,male, 50-54,weekly
20,2021,230,male, 50-54,weekly
21,2015,60,male, 50-54,weekly
21,2016,63,male, 50-54,weekly
21,2017,55,male, 50-54,weekly
21,2018,63,male, 50-54,weekly
21,2019,54,male, 50-54,weekly
21,2020,75,male, 50-54,weekly
21,2021,201,male, 50-54,weekly
22,2015,68,male, 50-54,weekly
22,2016,61,male, 50-54,weekly
22,2017,50,male, 50-54,weekly
22,2018,60,male, 50-54,weekly
22,2019,46,male, 50-54,weekly
22,2020,82,male, 50-54,weekly
22,2021,153,male, 50-54,weekly
23,2015,43,male, 50-54,weekly
23,2016,44,male, 50-54,weekly
23,2017,59,male, 50-54,weekly
23,2018,65,male, 50-54,weekly
23,2019,56,male, 50-54,weekly
23,2020,89,male, 50-54,weekly
23,2021,100,male, 50-54,weekly
24,2015,53,male, 50-54,weekly
24,2016,61,male, 50-54,weekly
24,2017,59,male, 50-54,weekly
24,2018,55,male, 50-54,weekly
24,2019,58,male, 50-54,weekly
24,2020,81,male, 50-54,weekly
24,2021,92,male, 50-54,weekly
25,2015,59,male, 50-54,weekly
25,2016,48,male, 50-54,weekly
25,2017,65,male, 50-54,weekly
25,2018,56,male, 50-54,weekly
25,2019,60,male, 50-54,weekly
25,2020,67,male, 50-54,weekly
25,2021,89,male, 50-54,weekly
26,2015,54,male, 50-54,weekly
26,2016,56,male, 50-54,weekly
26,2017,56,male, 50-54,weekly
26,2018,50,male, 50-54,weekly
26,2019,57,male, 50-54,weekly
26,2020,75,male, 50-54,weekly
26,2021,61,male, 50-54,weekly
27,2015,52,male, 50-54,weekly
27,2016,63,male, 50-54,weekly
27,2017,53,male, 50-54,weekly
27,2018,60,male, 50-54,weekly
27,2019,64,male, 50-54,weekly
27,2020,67,male, 50-54,weekly
27,2021,63,male, 50-54,weekly
28,2015,57,male, 50-54,weekly
28,2016,55,male, 50-54,weekly
28,2017,64,male, 50-54,weekly
28,2018,61,male, 50-54,weekly
28,2019,69,male, 50-54,weekly
28,2020,71,male, 50-54,weekly
28,2021,54,male, 50-54,weekly
29,2015,41,male, 50-54,weekly
29,2016,76,male, 50-54,weekly
29,2017,56,male, 50-54,weekly
29,2018,54,male, 50-54,weekly
29,2019,57,male, 50-54,weekly
29,2020,70,male, 50-54,weekly
29,2021,71,male, 50-54,weekly
30,2015,59,male, 50-54,weekly
30,2016,44,male, 50-54,weekly
30,2017,59,male, 50-54,weekly
30,2018,52,male, 50-54,weekly
30,2019,49,male, 50-54,weekly
30,2020,69,male, 50-54,weekly
30,2021,63,male, 50-54,weekly
31,2015,56,male, 50-54,weekly
31,2016,49,male, 50-54,weekly
31,2017,45,male, 50-54,weekly
31,2018,47,male, 50-54,weekly
31,2019,69,male, 50-54,weekly
31,2020,73,male, 50-54,weekly
31,2021,74,male, 50-54,weekly
32,2015,46,male, 50-54,weekly
32,2016,53,male, 50-54,weekly
32,2017,72,male, 50-54,weekly
32,2018,47,male, 50-54,weekly
32,2019,78,male, 50-54,weekly
32,2020,82,male, 50-54,weekly
32,2021,62,male, 50-54,weekly
33,2015,41,male, 50-54,weekly
33,2016,67,male, 50-54,weekly
33,2017,67,male, 50-54,weekly
33,2018,57,male, 50-54,weekly
33,2019,68,male, 50-54,weekly
33,2020,82,male, 50-54,weekly
33,2021,59,male, 50-54,weekly
34,2015,51,male, 50-54,weekly
34,2016,47,male, 50-54,weekly
34,2017,51,male, 50-54,weekly
34,2018,72,male, 50-54,weekly
34,2019,58,male, 50-54,weekly
34,2020,75,male, 50-54,weekly
34,2021,64,male, 50-54,weekly
35,2015,54,male, 50-54,weekly
35,2016,42,male, 50-54,weekly
35,2017,65,male, 50-54,weekly
35,2018,71,male, 50-54,weekly
35,2019,60,male, 50-54,weekly
35,2020,75,male, 50-54,weekly
35,2021,49,male, 50-54,weekly
36,2015,52,male, 50-54,weekly
36,2016,59,male, 50-54,weekly
36,2017,59,male, 50-54,weekly
36,2018,77,male, 50-54,weekly
36,2019,52,male, 50-54,weekly
36,2020,96,male, 50-54,weekly
36,2021,70,male, 50-54,weekly
37,2015,47,male, 50-54,weekly
37,2016,45,male, 50-54,weekly
37,2017,84,male, 50-54,weekly
37,2018,50,male, 50-54,weekly
37,2019,75,male, 50-54,weekly
37,2020,96,male, 50-54,weekly
37,2021,64,male, 50-54,weekly
38,2015,68,male, 50-54,weekly
38,2016,62,male, 50-54,weekly
38,2017,72,male, 50-54,weekly
38,2018,53,male, 50-54,weekly
38,2019,67,male, 50-54,weekly
38,2020,90,male, 50-54,weekly
38,2021,61,male, 50-54,weekly
39,2015,49,male, 50-54,weekly
39,2016,55,male, 50-54,weekly
39,2017,67,male, 50-54,weekly
39,2018,52,male, 50-54,weekly
39,2019,60,male, 50-54,weekly
39,2020,86,male, 50-54,weekly
39,2021,51,male, 50-54,weekly
40,2015,43,male, 50-54,weekly
40,2016,56,male, 50-54,weekly
40,2017,61,male, 50-54,weekly
40,2018,50,male, 50-54,weekly
40,2019,60,male, 50-54,weekly
40,2020,77,male, 50-54,weekly
40,2021,70,male, 50-54,weekly
41,2015,47,male, 50-54,weekly
41,2016,53,male, 50-54,weekly
41,2017,58,male, 50-54,weekly
41,2018,55,male, 50-54,weekly
41,2019,75,male, 50-54,weekly
41,2020,69,male, 50-54,weekly
41,2021,69,male, 50-54,weekly
42,2015,62,male, 50-54,weekly
42,2016,55,male, 50-54,weekly
42,2017,52,male, 50-54,weekly
42,2018,74,male, 50-54,weekly
42,2019,53,male, 50-54,weekly
42,2020,72,male, 50-54,weekly
42,2021,51,male, 50-54,weekly
43,2015,53,male, 50-54,weekly
43,2016,42,male, 50-54,weekly
43,2017,66,male, 50-54,weekly
43,2018,72,male, 50-54,weekly
43,2019,80,male, 50-54,weekly
43,2020,63,male, 50-54,weekly
43,2021,58,male, 50-54,weekly
44,2015,63,male, 50-54,weekly
44,2016,54,male, 50-54,weekly
44,2017,59,male, 50-54,weekly
44,2018,73,male, 50-54,weekly
44,2019,70,male, 50-54,weekly
44,2020,67,male, 50-54,weekly
44,2021,67,male, 50-54,weekly
45,2015,40,male, 50-54,weekly
45,2016,59,male, 50-54,weekly
45,2017,62,male, 50-54,weekly
45,2018,83,male, 50-54,weekly
45,2019,92,male, 50-54,weekly
45,2020,76,male, 50-54,weekly
45,2021,70,male, 50-54,weekly
46,2015,79,male, 50-54,weekly
46,2016,56,male, 50-54,weekly
46,2017,75,male, 50-54,weekly
46,2018,63,male, 50-54,weekly
46,2019,60,male, 50-54,weekly
46,2020,81,male, 50-54,weekly
46,2021,67,male, 50-54,weekly
47,2015,71,male, 50-54,weekly
47,2016,56,male, 50-54,weekly
47,2017,56,male, 50-54,weekly
47,2018,69,male, 50-54,weekly
47,2019,66,male, 50-54,weekly
47,2020,62,male, 50-54,weekly
47,2021,104,male, 50-54,weekly
48,2015,85,male, 50-54,weekly
48,2016,45,male, 50-54,weekly
48,2017,68,male, 50-54,weekly
48,2018,69,male, 50-54,weekly
48,2019,59,male, 50-54,weekly
48,2020,75,male, 50-54,weekly
48,2021,79,male, 50-54,weekly
49,2015,70,male, 50-54,weekly
49,2016,49,male, 50-54,weekly
49,2017,64,male, 50-54,weekly
49,2018,82,male, 50-54,weekly
49,2019,64,male, 50-54,weekly
49,2020,82,male, 50-54,weekly
49,2021,71,male, 50-54,weekly
50,2015,67,male, 50-54,weekly
50,2016,69,male, 50-54,weekly
50,2017,53,male, 50-54,weekly
50,2018,56,male, 50-54,weekly
50,2019,81,male, 50-54,weekly
50,2020,79,male, 50-54,weekly
50,2021,70,male, 50-54,weekly
51,2015,85,male, 50-54,weekly
51,2016,45,male, 50-54,weekly
51,2017,62,male, 50-54,weekly
51,2018,63,male, 50-54,weekly
51,2019,62,male, 50-54,weekly
51,2020,70,male, 50-54,weekly
51,2021,71,male, 50-54,weekly
52,2015,62,male, 50-54,weekly
52,2016,69,male, 50-54,weekly
52,2017,55,male, 50-54,weekly
52,2018,68,male, 50-54,weekly
52,2019,73,male, 50-54,weekly
52,2020,67,male, 50-54,weekly
52,2021,68,male, 50-54,weekly
53,2015,9,male, 50-54,weekly
53,2016,19,male, 50-54,weekly
