Date,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
14-01-2020,189.5476079,172.9203961,239.1345101,189.4991479,189.6480542,16.90374149,16.90374149,16.90374149,1.219205056,1.219205056,1.219205056,15.68453644,15.68453644,15.68453644,0,0,0,206.4513494
15-01-2020,189.5792817,171.1621936,238.7842753,189.5196704,189.6870109,16.2182629,16.2182629,16.2182629,-0.093470163,-0.093470163,-0.093470163,16.31173307,16.31173307,16.31173307,0,0,0,205.7975446
16-01-2020,189.6109555,171.447464,240.5710845,189.5419171,189.7327442,16.71124388,16.71124388,16.71124388,-0.370210702,-0.370210702,-0.370210702,17.08145458,17.08145458,17.08145458,0,0,0,206.3221994
17-01-2020,189.6426293,174.3743032,242.6474876,189.5633429,189.7792439,17.3673795,17.3673795,17.3673795,-0.551400635,-0.551400635,-0.551400635,17.91878014,17.91878014,17.91878014,0,0,0,207.0100088
18-01-2020,189.674303,175.5129371,242.2932297,189.5812179,189.8276566,17.03468919,17.03468919,17.03468919,-1.705808472,-1.705808472,-1.705808472,18.74049766,18.74049766,18.74049766,0,0,0,206.7089922
19-01-2020,189.7059768,172.7945195,242.3731266,189.601761,189.878773,16.89834632,16.89834632,16.89834632,-2.565063118,-2.565063118,-2.565063118,19.46340944,19.46340944,19.46340944,0,0,0,206.6043231
20-01-2020,189.7376506,181.5758865,248.7118809,189.6264547,189.9341054,24.07914499,24.07914499,24.07914499,4.066748034,4.066748034,4.066748034,20.01239696,20.01239696,20.01239696,0,0,0,213.8167956
21-01-2020,189.7693244,175.9315272,245.2429808,189.6452339,189.9868138,21.54663067,21.54663067,21.54663067,1.219205056,1.219205056,1.219205056,20.32742562,20.32742562,20.32742562,0,0,0,211.3159551
22-01-2020,189.8009982,174.9574261,242.2717529,189.6652829,190.0311639,20.27533781,20.27533781,20.27533781,-0.093470163,-0.093470163,-0.093470163,20.36880798,20.36880798,20.36880798,0,0,0,210.076336
23-01-2020,189.832672,175.7599767,242.7922578,189.6884581,190.0754386,19.75003984,19.75003984,19.75003984,-0.370210702,-0.370210702,-0.370210702,20.12025055,20.12025055,20.12025055,0,0,0,209.5827118
24-01-2020,189.8643457,177.4024771,241.6174042,189.7116333,190.1197134,19.03806029,19.03806029,19.03806029,-0.551400635,-0.551400635,-0.551400635,19.58946092,19.58946092,19.58946092,0,0,0,208.902406
25-01-2020,189.8960195,175.0774775,239.1974934,189.7348084,190.1639881,17.1005509,17.1005509,17.1005509,-1.705808472,-1.705808472,-1.705808472,18.80635938,18.80635938,18.80635938,0,0,0,206.9965704
26-01-2020,189.9276933,171.7040074,241.2815475,189.7543589,190.2082629,15.25412928,15.25412928,15.25412928,-2.565063118,-2.565063118,-2.565063118,17.8191924,17.8191924,17.8191924,0,0,0,205.1818226
27-01-2020,189.9593671,176.4665644,244.9378433,189.7766517,190.2569455,20.75580538,20.75580538,20.75580538,4.066748034,4.066748034,4.066748034,16.68905735,16.68905735,16.68905735,0,0,0,210.7151725
28-01-2020,189.9910409,171.6776042,241.3196564,189.7937218,190.3011369,16.7026999,16.7026999,16.7026999,1.219205056,1.219205056,1.219205056,15.48349484,15.48349484,15.48349484,0,0,0,206.6937408
29-01-2020,190.0227147,170.9211601,235.2687355,189.8069432,190.3544288,14.17640443,14.17640443,14.17640443,-0.093470163,-0.093470163,-0.093470163,14.2698746,14.2698746,14.2698746,0,0,0,204.1991191
30-01-2020,190.0543884,171.4364913,238.0026968,189.8231843,190.39777,12.7390751,12.7390751,12.7390751,-0.370210702,-0.370210702,-0.370210702,13.10928581,13.10928581,13.10928581,0,0,0,202.7934635
31-01-2020,190.0860622,169.7486308,235.669274,189.8344778,190.4547948,11.50014869,11.50014869,11.50014869,-0.551400635,-0.551400635,-0.551400635,12.05154933,12.05154933,12.05154933,0,0,0,201.5862109
01-02-2020,190.117736,166.0681747,231.3505771,189.8458061,190.5223131,9.426000992,9.426000992,9.426000992,-1.705808472,-1.705808472,-1.705808472,11.13180946,11.13180946,11.13180946,0,0,0,199.543737
02-02-2020,190.1494098,166.2707858,231.0820785,189.864252,190.5785851,7.803895614,7.803895614,7.803895614,-2.565063118,-2.565063118,-2.565063118,10.36895873,10.36895873,10.36895873,0,0,0,197.9533054
03-02-2020,190.1810836,172.0307914,237.7999454,189.8831871,190.6236907,13.83267314,13.83267314,13.83267314,4.066748034,4.066748034,4.066748034,9.765925108,9.765925108,9.765925108,0,0,0,204.0137567
04-02-2020,190.2127574,167.8693463,232.3426406,189.9021221,190.6687963,10.53083952,10.53083952,10.53083952,1.219205056,1.219205056,1.219205056,9.311634462,9.311634462,9.311634462,0,0,0,200.7435969
05-02-2020,190.2444311,165.4239394,231.6590498,189.9210571,190.7158159,8.890806846,8.890806846,8.890806846,-0.093470163,-0.093470163,-0.093470163,8.984277009,8.984277009,8.984277009,0,0,0,199.135238
06-02-2020,190.2761049,165.1639166,232.947181,189.9420814,190.7613605,8.385165162,8.385165162,8.385165162,-0.370210702,-0.370210702,-0.370210702,8.755375864,8.755375864,8.755375864,0,0,0,198.6612701
07-02-2020,190.3077787,163.1104843,230.6231805,189.9588705,190.8222011,8.042691644,8.042691644,8.042691644,-0.551400635,-0.551400635,-0.551400635,8.594092279,8.594092279,8.594092279,0,0,0,198.3504704
08-02-2020,190.3394525,163.6294024,231.3893295,189.9776572,190.8724031,6.765402484,6.765402484,6.765402484,-1.705808472,-1.705808472,-1.705808472,8.471210956,8.471210956,8.471210956,0,0,0,197.104855
09-02-2020,190.3711263,160.770659,229.0864262,189.9964772,190.9211386,5.797263309,5.797263309,5.797263309,-2.565063118,-2.565063118,-2.565063118,8.362326427,8.362326427,8.362326427,0,0,0,196.1683896
10-02-2020,190.4028001,167.7132786,236.408838,190.0144066,190.9698742,12.31663396,12.31663396,12.31663396,4.066748034,4.066748034,4.066748034,8.249885927,8.249885927,8.249885927,0,0,0,202.719434
11-02-2020,190.4344738,166.3821889,233.2481157,190.0311006,191.0344318,9.343121807,9.343121807,9.343121807,1.219205056,1.219205056,1.219205056,8.12391675,8.12391675,8.12391675,0,0,0,199.7775956
12-02-2020,190.4661476,165.7623079,232.6894891,190.0502974,191.1071097,7.887983673,7.887983673,7.887983673,-0.093470163,-0.093470163,-0.093470163,7.981453836,7.981453836,7.981453836,0,0,0,198.3541313
13-02-2020,190.4978214,163.4561648,233.6093389,190.07249,191.1713253,7.454651167,7.454651167,7.454651167,-0.370210702,-0.370210702,-0.370210702,7.824861869,7.824861869,7.824861869,0,0,0,197.9524726
14-02-2020,190.5294952,161.8009389,232.7955065,190.093597,191.2199331,7.107992056,7.107992056,7.107992056,-0.551400635,-0.551400635,-0.551400635,7.659392691,7.659392691,7.659392691,0,0,0,197.6374872
15-02-2020,190.561169,161.6160344,228.7621415,190.1154054,191.269452,5.78460648,5.78460648,5.78460648,-1.705808472,-1.705808472,-1.705808472,7.490414952,7.490414952,7.490414952,0,0,0,196.3457755
16-02-2020,190.5928428,160.9689852,229.0134113,190.1312551,191.3524192,4.755723901,4.755723901,4.755723901,-2.565063118,-2.565063118,-2.565063118,7.320787019,7.320787019,7.320787019,0,0,0,195.3485667
17-02-2020,190.6245165,170.1764885,234.9066532,190.1453072,191.4353864,11.21556054,11.21556054,11.21556054,4.066748034,4.066748034,4.066748034,7.148812505,7.148812505,7.148812505,0,0,0,201.8400771
18-02-2020,190.6561903,167.8233312,230.6994261,190.1564265,191.5181505,8.18633039,8.18633039,8.18633039,1.219205056,1.219205056,1.219205056,6.967125334,6.967125334,6.967125334,0,0,0,198.8425207
19-02-2020,190.6878641,163.0423983,230.0369365,190.1636642,191.600905,6.669240492,6.669240492,6.669240492,-0.093470163,-0.093470163,-0.093470163,6.762710655,6.762710655,6.762710655,0,0,0,197.3571046
20-02-2020,190.7195379,164.7317315,229.840456,190.1880247,191.6683365,6.147887346,6.147887346,6.147887346,-0.370210702,-0.370210702,-0.370210702,6.518098048,6.518098048,6.518098048,0,0,0,196.8674252
21-02-2020,190.7512117,163.860722,227.9589022,190.2023128,191.7314356,5.662186452,5.662186452,5.662186452,-0.551400635,-0.551400635,-0.551400635,6.213587087,6.213587087,6.213587087,0,0,0,196.4133981
22-02-2020,190.7828855,160.8492812,229.2122124,190.2166009,191.7836079,4.124397565,4.124397565,4.124397565,-1.705808472,-1.705808472,-1.705808472,5.830206037,5.830206037,5.830206037,0,0,0,194.907283
23-02-2020,190.8145592,157.7290605,228.9576942,190.2298825,191.8357803,2.787920733,2.787920733,2.787920733,-2.565063118,-2.565063118,-2.565063118,5.352983851,5.352983851,5.352983851,0,0,0,193.60248
24-02-2020,190.846233,163.8510353,234.3554426,190.2448677,191.8879526,8.840798562,8.840798562,8.840798562,4.066748034,4.066748034,4.066748034,4.774050528,4.774050528,4.774050528,0,0,0,199.6870316
25-02-2020,190.8779068,163.6379361,227.7653356,190.2588748,191.9401249,5.314286008,5.314286008,5.314286008,1.219205056,1.219205056,1.219205056,4.095080951,4.095080951,4.095080951,0,0,0,196.1921928
26-02-2020,190.9095806,160.0518628,226.9464255,190.2728819,191.9922972,3.235193989,3.235193989,3.235193989,-0.093470163,-0.093470163,-0.093470163,3.328664152,3.328664152,3.328664152,0,0,0,194.1447746
27-02-2020,190.9412544,157.9924383,229.7575118,190.2698127,192.0441925,2.128095594,2.128095594,2.128095594,-0.370210702,-0.370210702,-0.370210702,2.498306296,2.498306296,2.498306296,0,0,0,193.06935
28-02-2020,190.9729282,154.7282114,223.3873445,190.2618928,192.096045,1.08554599,1.08554599,1.08554599,-0.551400635,-0.551400635,-0.551400635,1.636946625,1.636946625,1.636946625,0,0,0,192.0584741
29-02-2020,191.0046019,157.9422294,224.4736526,190.2794353,192.1478974,-0.921748292,-0.921748292,-0.921748292,-1.705808472,-1.705808472,-1.705808472,0.78406018,0.78406018,0.78406018,0,0,0,190.0828536
01-03-2020,191.0362757,154.8567009,224.715762,190.297632,192.1997499,-2.583448438,-2.583448438,-2.583448438,-2.565063118,-2.565063118,-2.565063118,-0.018385319,-0.018385319,-0.018385319,0,0,0,188.4528273
02-03-2020,191.0679495,164.7013067,228.0222372,190.3099817,192.2516024,3.336064597,3.336064597,3.336064597,4.066748034,4.066748034,4.066748034,-0.730683436,-0.730683436,-0.730683436,0,0,0,194.4040141
03-03-2020,191.0996233,156.0070657,225.0976037,190.3171152,192.3034548,-0.101094597,-0.101094597,-0.101094597,1.219205056,1.219205056,1.219205056,-1.320299653,-1.320299653,-1.320299653,0,0,0,190.9985287
04-03-2020,191.1312971,152.8975083,222.4533833,190.3338853,192.3553073,-1.85980083,-1.85980083,-1.85980083,-0.093470163,-0.093470163,-0.093470163,-1.766330667,-1.766330667,-1.766330667,0,0,0,189.2714962
05-03-2020,191.1629709,155.0112632,222.9471175,190.3290368,192.4071598,-2.433135767,-2.433135767,-2.433135767,-0.370210702,-0.370210702,-0.370210702,-2.062925065,-2.062925065,-2.062925065,0,0,0,188.7298351
06-03-2020,191.1946446,152.9559266,222.7686021,190.3471589,192.4659198,-2.772574223,-2.772574223,-2.772574223,-0.551400635,-0.551400635,-0.551400635,-2.221173588,-2.221173588,-2.221173588,0,0,0,188.4220704
07-03-2020,191.2263184,151.7422619,219.2933951,190.3652859,192.5298202,-3.974946788,-3.974946788,-3.974946788,-1.705808472,-1.705808472,-1.705808472,-2.269138316,-2.269138316,-2.269138316,0,0,0,187.2513716
08-03-2020,191.2579922,155.7209403,220.6284842,190.3835921,192.5937207,-4.814962531,-4.814962531,-4.814962531,-2.565063118,-2.565063118,-2.565063118,-2.249899413,-2.249899413,-2.249899413,0,0,0,186.4430297
09-03-2020,191.289666,161.5092107,228.3795914,190.4018983,192.6576212,1.849016449,1.849016449,1.849016449,4.066748034,4.066748034,4.066748034,-2.217731584,-2.217731584,-2.217731584,0,0,0,193.1386824
10-03-2020,191.3213398,156.7343458,223.7023538,190.410291,192.7215216,-1.013547456,-1.013547456,-1.013547456,1.219205056,1.219205056,1.219205056,-2.232752513,-2.232752513,-2.232752513,0,0,0,190.3077923
11-03-2020,191.3530136,155.5195708,221.1525177,190.4144358,192.7854221,-2.448054286,-2.448054286,-2.448054286,-0.093470163,-0.093470163,-0.093470163,-2.354584123,-2.354584123,-2.354584123,0,0,0,188.9049593
12-03-2020,191.3846873,154.5648547,223.5366017,190.4185807,192.8390012,-3.005920291,-3.005920291,-3.005920291,-0.370210702,-0.370210702,-0.370210702,-2.635709589,-2.635709589,-2.635709589,0,0,0,188.378767
13-03-2020,191.4163611,154.7657219,222.0572201,190.4227255,192.8913157,-3.666675985,-3.666675985,-3.666675985,-0.551400635,-0.551400635,-0.551400635,-3.11527535,-3.11527535,-3.11527535,0,0,0,187.7496851
14-03-2020,191.4480349,153.0693031,219.0104642,190.4322057,192.9436302,-5.519876165,-5.519876165,-5.519876165,-1.705808472,-1.705808472,-1.705808472,-3.814067693,-3.814067693,-3.814067693,0,0,0,185.9281587
15-03-2020,191.4797087,148.18849,217.9098173,190.4304916,192.9959447,-7.29635015,-7.29635015,-7.29635015,-2.565063118,-2.565063118,-2.565063118,-4.731287032,-4.731287032,-4.731287032,0,0,0,184.1833585
16-03-2020,191.5113825,157.4602175,223.6919473,190.4338373,193.0478126,-1.776811708,-1.776811708,-1.776811708,4.066748034,4.066748034,4.066748034,-5.843559742,-5.843559742,-5.843559742,0,0,0,189.7345708
17-03-2020,191.5430563,151.6745896,220.9735211,190.43746,193.0993658,-5.887181387,-5.887181387,-5.887181387,1.219205056,1.219205056,1.219205056,-7.106386444,-7.106386444,-7.106386444,0,0,0,185.6558749
18-03-2020,191.57473,150.9344476,216.7032013,190.4155897,193.150919,-8.551423692,-8.551423692,-8.551423692,-0.093470163,-0.093470163,-0.093470163,-8.457953529,-8.457953529,-8.457953529,0,0,0,183.0233063
19-03-2020,191.6064038,151.0519098,214.0810993,190.4444116,193.2021034,-10.19517309,-10.19517309,-10.19517309,-0.370210702,-0.370210702,-0.370210702,-9.824962386,-9.824962386,-9.824962386,0,0,0,181.4112307
20-03-2020,191.6380776,148.1081401,213.3149543,190.4500885,193.2553288,-11.6812907,-11.6812907,-11.6812907,-0.551400635,-0.551400635,-0.551400635,-11.12989006,-11.12989006,-11.12989006,0,0,0,179.9567869
21-03-2020,191.6697514,144.4098044,209.9043652,190.4539269,193.3078786,-14.00472319,-14.00472319,-14.00472319,-1.705808472,-1.705808472,-1.705808472,-12.29891472,-12.29891472,-12.29891472,0,0,0,177.6650282
22-03-2020,191.7014252,141.313965,208.5584185,190.4577653,193.3604284,-15.83470512,-15.83470512,-15.83470512,-2.565063118,-2.565063118,-2.565063118,-13.269642,-13.269642,-13.269642,0,0,0,175.8667201
23-03-2020,191.733099,147.2801831,214.9084506,190.4616038,193.4243669,-9.931019377,-9.931019377,-9.931019377,4.066748034,4.066748034,4.066748034,-13.99776741,-13.99776741,-13.99776741,0,0,0,181.8020796
24-03-2020,191.7647727,143.4323051,211.4614924,190.4654422,193.4958723,-13.24270273,-13.24270273,-13.24270273,1.219205056,1.219205056,1.219205056,-14.46190779,-14.46190779,-14.46190779,0,0,0,178.52207
25-03-2020,191.7964465,144.5965447,208.5818579,190.4692806,193.5673778,-14.75949321,-14.75949321,-14.75949321,-0.093470163,-0.093470163,-0.093470163,-14.66602304,-14.66602304,-14.66602304,0,0,0,177.0369533
26-03-2020,191.8281203,144.0823451,210.0541876,190.473119,193.6386413,-15.00931832,-15.00931832,-15.00931832,-0.370210702,-0.370210702,-0.370210702,-14.63910762,-14.63910762,-14.63910762,0,0,0,176.818802
27-03-2020,191.8597941,140.5407911,211.7615916,190.4735635,193.709685,-14.98353252,-14.98353252,-14.98353252,-0.551400635,-0.551400635,-0.551400635,-14.43213189,-14.43213189,-14.43213189,0,0,0,176.8762616
28-03-2020,191.8914679,141.6140365,210.9847465,190.4625198,193.7807286,-15.8183319,-15.8183319,-15.8183319,-1.705808472,-1.705808472,-1.705808472,-14.11252343,-14.11252343,-14.11252343,0,0,0,176.073136
29-03-2020,191.9231417,141.9303479,210.3566662,190.4681665,193.8517723,-16.32182379,-16.32182379,-16.32182379,-2.565063118,-2.565063118,-2.565063118,-13.75676067,-13.75676067,-13.75676067,0,0,0,175.6013179
30-03-2020,191.9548154,145.9661748,217.4785573,190.4549944,193.9185223,-9.375127315,-9.375127315,-9.375127315,4.066748034,4.066748034,4.066748034,-13.44187535,-13.44187535,-13.44187535,0,0,0,182.5796881
31-03-2020,191.9864892,147.4136809,215.0135925,190.4557126,193.9698215,-12.017592,-12.017592,-12.017592,1.219205056,1.219205056,1.219205056,-13.23679706,-13.23679706,-13.23679706,0,0,0,179.9688972
01-04-2020,192.018163,145.8779074,211.8274866,190.4569136,194.0386429,-13.28797758,-13.28797758,-13.28797758,-0.093470163,-0.093470163,-0.093470163,-13.19450742,-13.19450742,-13.19450742,0,0,0,178.7301854
02-04-2020,192.0498368,145.6430479,212.8893039,190.4581146,194.0941694,-13.71610642,-13.71610642,-13.71610642,-0.370210702,-0.370210702,-0.370210702,-13.34589572,-13.34589572,-13.34589572,0,0,0,178.3337304
03-04-2020,192.0815106,144.0301643,211.6263458,190.4657594,194.1492912,-14.24743089,-14.24743089,-14.24743089,-0.551400635,-0.551400635,-0.551400635,-13.69603026,-13.69603026,-13.69603026,0,0,0,177.8340797
04-04-2020,192.1131844,143.0293756,207.7886557,190.4638217,194.2041108,-15.92910626,-15.92910626,-15.92910626,-1.705808472,-1.705808472,-1.705808472,-14.22329779,-14.22329779,-14.22329779,0,0,0,176.1840781
05-04-2020,192.1448581,140.1031532,208.966497,190.4685196,194.2476908,-17.44660945,-17.44660945,-17.44660945,-2.565063118,-2.565063118,-2.565063118,-14.88154634,-14.88154634,-14.88154634,0,0,0,174.6982487
06-04-2020,192.1765319,148.2983291,216.1493181,190.4787542,194.3061553,-11.53828148,-11.53828148,-11.53828148,4.066748034,4.066748034,4.066748034,-15.60502952,-15.60502952,-15.60502952,0,0,0,180.6382504
07-04-2020,192.2082057,142.0004671,212.8832406,190.4890107,194.3869889,-15.09642606,-15.09642606,-15.09642606,1.219205056,1.219205056,1.219205056,-16.31563112,-16.31563112,-16.31563112,0,0,0,177.1117796
08-04-2020,192.2398795,143.078798,209.0939284,190.4968185,194.4811839,-17.02505449,-17.02505449,-17.02505449,-0.093470163,-0.093470163,-0.093470163,-16.93158433,-16.93158433,-16.93158433,0,0,0,175.214825
09-04-2020,192.2715533,139.2359626,205.7461846,190.4923993,194.5753789,-17.7469317,-17.7469317,-17.7469317,-0.370210702,-0.370210702,-0.370210702,-17.376721,-17.376721,-17.376721,0,0,0,174.5246216
10-04-2020,192.3032271,142.4196079,207.4449853,190.4743889,194.6695738,-18.14061511,-18.14061511,-18.14061511,-0.551400635,-0.551400635,-0.551400635,-17.58921447,-17.58921447,-17.58921447,0,0,0,174.1626119
11-04-2020,192.3349008,137.3294658,204.1169128,190.4665446,194.7467361,-19.23463305,-19.23463305,-19.23463305,-1.705808472,-1.705808472,-1.705808472,-17.52882458,-17.52882458,-17.52882458,0,0,0,173.1002678
12-04-2020,192.3665746,138.9402226,204.9250216,190.4672762,194.8174963,-19.74687445,-19.74687445,-19.74687445,-2.565063118,-2.565063118,-2.565063118,-17.18181134,-17.18181134,-17.18181134,0,0,0,172.6197002
13-04-2020,192.3982484,146.0766616,214.0220949,190.4681647,194.8879567,-12.49619048,-12.49619048,-12.49619048,4.066748034,4.066748034,4.066748034,-16.56293851,-16.56293851,-16.56293851,0,0,0,179.9020579
14-04-2020,192.4299222,142.7070085,208.816175,190.4692483,194.958417,-14.49510633,-14.49510633,-14.49510633,1.219205056,1.219205056,1.219205056,-15.71431139,-15.71431139,-15.71431139,0,0,0,177.9348159
15-04-2020,192.461596,143.0868202,210.5324119,190.4704899,195.0288773,-14.79461883,-14.79461883,-14.79461883,-0.093470163,-0.093470163,-0.093470163,-14.70114866,-14.70114866,-14.70114866,0,0,0,177.6669771
16-04-2020,192.4932698,141.8214602,211.70777,190.4726355,195.0968468,-13.97514735,-13.97514735,-13.97514735,-0.370210702,-0.370210702,-0.370210702,-13.60493664,-13.60493664,-13.60493664,0,0,0,178.5181224
17-04-2020,192.5249435,144.9871038,214.3069956,190.4724398,195.1612125,-13.06611496,-13.06611496,-13.06611496,-0.551400635,-0.551400635,-0.551400635,-12.51471432,-12.51471432,-12.51471432,0,0,0,179.4588286
18-04-2020,192.5566173,148.5733272,211.7525578,190.4732272,195.2255783,-13.22326469,-13.22326469,-13.22326469,-1.705808472,-1.705808472,-1.705808472,-11.51745622,-11.51745622,-11.51745622,0,0,0,179.3333526
19-04-2020,192.5882911,146.0823725,211.8221075,190.4740145,195.289944,-13.25369299,-13.25369299,-13.25369299,-2.565063118,-2.565063118,-2.565063118,-10.68862987,-10.68862987,-10.68862987,0,0,0,179.3345981
20-04-2020,192.6199649,153.7025899,219.994181,190.4748018,195.3543097,-6.01724518,-6.01724518,-6.01724518,4.066748034,4.066748034,4.066748034,-10.08399321,-10.08399321,-10.08399321,0,0,0,186.6027197
21-04-2020,192.6516387,148.9612988,218.0237511,190.4755892,195.4186754,-8.514358358,-8.514358358,-8.514358358,1.219205056,1.219205056,1.219205056,-9.733563414,-9.733563414,-9.733563414,0,0,0,184.1372803
22-04-2020,192.6833125,148.2472531,215.1392934,190.471457,195.4827988,-9.731917828,-9.731917828,-9.731917828,-0.093470163,-0.093470163,-0.093470163,-9.638447665,-9.638447665,-9.638447665,0,0,0,182.9513946
23-04-2020,192.7149862,149.0363526,221.1011328,190.4505765,195.546796,-10.1411149,-10.1411149,-10.1411149,-0.370210702,-0.370210702,-0.370210702,-9.770904202,-9.770904202,-9.770904202,0,0,0,182.5738713
24-04-2020,192.74666,148.30301,214.0978112,190.4495138,195.6108024,-10.62903529,-10.62903529,-10.62903529,-0.551400635,-0.551400635,-0.551400635,-10.07763466,-10.07763466,-10.07763466,0,0,0,182.1176247
25-04-2020,192.7783338,145.8000756,210.404037,190.4302144,195.6749088,-12.19174714,-12.19174714,-12.19174714,-1.705808472,-1.705808472,-1.705808472,-10.48593867,-10.48593867,-10.48593867,0,0,0,180.5865867
26-04-2020,192.8100076,145.8795711,213.4892091,190.4194635,195.7445016,-13.477094,-13.477094,-13.477094,-2.565063118,-2.565063118,-2.565063118,-10.91203088,-10.91203088,-10.91203088,0,0,0,179.3329136
27-04-2020,192.8416814,154.0923891,220.6368601,190.4173503,195.8071998,-7.203819525,-7.203819525,-7.203819525,4.066748034,4.066748034,4.066748034,-11.27056756,-11.27056756,-11.27056756,0,0,0,185.6378618
28-04-2020,192.8733552,146.5525396,215.8085095,190.4152371,195.8682392,-10.26508012,-10.26508012,-10.26508012,1.219205056,1.219205056,1.219205056,-11.48428518,-11.48428518,-11.48428518,0,0,0,182.608275
29-04-2020,192.9050289,146.1479,215.1300455,190.4131238,195.9323734,-11.58610408,-11.58610408,-11.58610408,-0.093470163,-0.093470163,-0.093470163,-11.49263392,-11.49263392,-11.49263392,0,0,0,181.3189249
30-04-2020,192.9367027,147.5085968,212.6429525,190.3877365,195.9965077,-11.62860999,-11.62860999,-11.62860999,-0.370210702,-0.370210702,-0.370210702,-11.25839929,-11.25839929,-11.25839929,0,0,0,181.3080927
01-05-2020,192.9683765,146.0668486,214.0404884,190.3810396,196.0606419,-11.3229337,-11.3229337,-11.3229337,-0.551400635,-0.551400635,-0.551400635,-10.77153307,-10.77153307,-10.77153307,0,0,0,181.6454428
02-05-2020,193.0000503,148.5074818,214.8862704,190.3743427,196.1247762,-11.75554436,-11.75554436,-11.75554436,-1.705808472,-1.705808472,-1.705808472,-10.04973588,-10.04973588,-10.04973588,0,0,0,181.2445059
03-05-2020,193.0317241,148.0907602,214.0054345,190.3676458,196.1889107,-11.7007747,-11.7007747,-11.7007747,-2.565063118,-2.565063118,-2.565063118,-9.135711581,-9.135711581,-9.135711581,0,0,0,181.3309494
04-05-2020,193.0633979,154.2826962,224.1823244,190.3611661,196.2530521,-4.024657259,-4.024657259,-4.024657259,4.066748034,4.066748034,4.066748034,-8.091405293,-8.091405293,-8.091405293,0,0,0,189.0387406
05-05-2020,193.0950716,153.4797509,217.5053164,190.3552165,196.3171936,-5.770692057,-5.770692057,-5.770692057,1.219205056,1.219205056,1.219205056,-6.989897114,-6.989897114,-6.989897114,0,0,0,187.3243796
06-05-2020,193.1267454,154.9474955,220.2228803,190.3467199,196.3813351,-5.999379721,-5.999379721,-5.999379721,-0.093470163,-0.093470163,-0.093470163,-5.905909558,-5.905909558,-5.905909558,0,0,0,187.1273657
07-05-2020,193.1584192,153.0674054,222.7703893,190.3254076,196.4454766,-5.276275768,-5.276275768,-5.276275768,-0.370210702,-0.370210702,-0.370210702,-4.906065066,-4.906065066,-4.906065066,0,0,0,187.8821434
08-05-2020,193.190093,155.5455241,223.989221,190.3040953,196.5096181,-4.591477982,-4.591477982,-4.591477982,-0.551400635,-0.551400635,-0.551400635,-4.040077346,-4.040077346,-4.040077346,0,0,0,188.598615
09-05-2020,193.2217668,152.850339,221.4103083,190.2862756,196.5811701,-5.039778269,-5.039778269,-5.039778269,-1.705808472,-1.705808472,-1.705808472,-3.333969797,-3.333969797,-3.333969797,0,0,0,188.1819885
10-05-2020,193.2534406,153.0879882,222.2793299,190.2909393,196.6459045,-5.351256772,-5.351256772,-5.351256772,-2.565063118,-2.565063118,-2.565063118,-2.786193653,-2.786193653,-2.786193653,0,0,0,187.9021838
11-05-2020,193.2851143,162.7841033,229.3221652,190.2956031,196.7081549,1.699556642,1.699556642,1.699556642,4.066748034,4.066748034,4.066748034,-2.367191392,-2.367191392,-2.367191392,0,0,0,194.984671
12-05-2020,193.3167881,160.1337451,226.3567122,190.3006802,196.7704054,-0.803347966,-0.803347966,-0.803347966,1.219205056,1.219205056,1.219205056,-2.022553023,-2.022553023,-2.022553023,0,0,0,192.5134402
13-05-2020,193.3484619,159.1361481,225.8012819,190.2827998,196.8326579,-1.772959346,-1.772959346,-1.772959346,-0.093470163,-0.093470163,-0.093470163,-1.679489183,-1.679489183,-1.679489183,0,0,0,191.5755026
14-05-2020,193.3801357,158.180909,223.5936607,190.2595396,196.8973989,-1.626154412,-1.626154412,-1.626154412,-0.370210702,-0.370210702,-0.370210702,-1.25594371,-1.25594371,-1.25594371,0,0,0,191.7539813
15-05-2020,193.4118095,158.4732255,223.7543276,190.2598848,196.9621398,-1.222737143,-1.222737143,-1.222737143,-0.551400635,-0.551400635,-0.551400635,-0.671336508,-0.671336508,-0.671336508,0,0,0,192.1890723
16-05-2020,193.4434833,155.9905573,225.7747036,190.2681442,197.0268807,-1.563513202,-1.563513202,-1.563513202,-1.705808472,-1.705808472,-1.705808472,0.14229527,0.14229527,0.14229527,0,0,0,191.8799701
17-05-2020,193.475157,157.6977823,224.2072703,190.2683897,197.1080725,-1.334987591,-1.334987591,-1.334987591,-2.565063118,-2.565063118,-2.565063118,1.230075527,1.230075527,1.230075527,0,0,0,192.1401694
18-05-2020,193.5068308,168.6099878,233.8993114,190.2235536,197.1911331,6.672988713,6.672988713,6.672988713,4.066748034,4.066748034,4.066748034,2.606240679,2.606240679,2.606240679,0,0,0,200.1798195
19-05-2020,193.5385046,166.4921778,232.8003575,190.1787175,197.2741344,5.468512905,5.468512905,5.468512905,1.219205056,1.219205056,1.219205056,4.249307849,4.249307849,4.249307849,0,0,0,199.0070175
20-05-2020,193.5701784,165.1808606,231.7465096,190.136584,197.3571358,6.007697735,6.007697735,6.007697735,-0.093470163,-0.093470163,-0.093470163,6.101167898,6.101167898,6.101167898,0,0,0,199.5778761
